date,open,high,low,close,volume
1977-09-20,1.1134,1.1216,1.1134,1.1149,1232000
1977-09-21,1.1149,1.1166,1.0971,1.0971,1260800
1977-09-22,1.0971,1.0971,1.0907,1.0956,828800
1977-09-23,1.0956,1.0987,1.0907,1.0907,902400
1977-09-26,1.0874,1.0874,1.0809,1.0874,1193600
1977-09-27,1.0874,1.0956,1.0874,1.0907,636800
1977-09-28,1.0907,1.0971,1.0907,1.0907,982400
1977-09-29,1.0907,1.0987,1.0907,1.0987,534400
1977-09-30,1.0987,1.1069,1.0987,1.1053,416000
1977-10-03,1.1053,1.1101,1.1020,1.1069,1033600
1977-10-04,1.1069,1.1069,1.0794,1.0826,748800
1977-10-05,1.0826,1.0842,1.0712,1.0842,582400
1977-10-06,1.0842,1.0857,1.0809,1.0842,787200
1977-10-07,1.0842,1.0857,1.0794,1.0826,713600
1977-10-10,1.0826,1.0826,1.0794,1.0794,252800
1977-10-11,1.0794,1.0809,1.0664,1.0664,1171200
1977-10-12,1.0582,1.0582,1.0485,1.0517,1225600
1977-10-13,1.0517,1.0549,1.0420,1.0549,1241600
1977-10-14,1.0549,1.0647,1.0517,1.0566,1056000
1977-10-17,1.0569,1.0569,1.0487,1.0537,1017600
1977-10-18,1.0537,1.0699,1.0470,1.0699,1305600
1977-10-19,1.0699,1.0714,1.0617,1.0633,777600
1977-10-20,1.0633,1.0747,1.0600,1.0730,1302400
1977-10-21,1.0730,1.0779,1.0666,1.0730,777600
1977-10-24,1.0730,1.0747,1.0617,1.0617,1065600
1977-10-25,1.0585,1.0585,1.0455,1.0537,1968000
1977-10-26,1.0537,1.0699,1.0503,1.0699,1200000
1977-10-27,1.0699,1.0779,1.0699,1.0714,912000
1977-10-28,1.0714,1.0796,1.0682,1.0796,972800
1977-10-31,1.0796,1.0829,1.0747,1.0763,1673600
1977-11-01,1.0763,1.0796,1.0714,1.0730,774400
1977-11-02,1.0714,1.0714,1.0650,1.0666,844800
1977-11-03,1.0617,1.0617,1.0569,1.0585,1408000
1977-11-04,1.0585,1.0682,1.0585,1.0633,988800
1977-11-07,1.0633,1.0650,1.0600,1.0617,1184000
1977-11-08,1.0617,1.0650,1.0552,1.0552,873600
1977-11-09,1.0552,1.0585,1.0422,1.0503,1036800
1977-11-10,1.0503,1.0600,1.0487,1.0552,1446400
1977-11-11,1.0585,1.0812,1.0585,1.0812,2412800
1977-11-14,1.0812,1.0942,1.0812,1.0942,2422400
1977-11-15,1.0909,1.0909,1.0796,1.0909,2060800
1977-11-16,1.0892,1.0892,1.0844,1.0860,806400
1977-11-17,1.0860,1.0877,1.0796,1.0812,848000
1977-11-18,1.0812,1.0892,1.0812,1.0829,419200
1977-11-21,1.0829,1.0892,1.0747,1.0763,825600
1977-11-22,1.0796,1.0959,1.0796,1.0942,953600
1977-11-23,1.0942,1.1088,1.0877,1.1072,1062400
1977-11-25,1.1072,1.1137,1.1039,1.1120,544000
1977-11-28,1.1120,1.1201,1.1120,1.1169,1497600
1977-11-29,1.1169,1.1218,1.1120,1.1120,1267200
1977-11-30,1.1120,1.1120,1.1056,1.1088,883200
1977-12-01,1.1088,1.1104,1.1022,1.1056,915200
1977-12-02,1.1056,1.1072,1.0942,1.0974,1187200
1977-12-05,1.0974,1.1022,1.0974,1.1007,764800
1977-12-06,1.0974,1.0974,1.0909,1.0909,1030400
1977-12-07,1.0877,1.0877,1.0812,1.0812,1232000
1977-12-08,1.0812,1.0877,1.0796,1.0796,540800
1977-12-09,1.0796,1.0909,1.0796,1.0877,412800
1977-12-12,1.0877,1.0892,1.0812,1.0844,953600
1977-12-13,1.0844,1.0844,1.0812,1.0812,640000
1977-12-14,1.0812,1.0829,1.0779,1.0812,1036800
1977-12-15,1.0812,1.0844,1.0779,1.0779,700800
1977-12-16,1.0779,1.0812,1.0747,1.0796,1081600
1977-12-19,1.0796,1.0812,1.0730,1.0747,1558400
1977-12-20,1.0747,1.0796,1.0730,1.0747,1046400
1977-12-21,1.0747,1.0829,1.0747,1.0812,697600
1977-12-22,1.0829,1.0974,1.0829,1.0909,1030400
1977-12-23,1.0974,1.1072,1.0974,1.0974,755200
1977-12-27,1.0974,1.1039,1.0959,1.1039,544000
1977-12-28,1.1088,1.1201,1.1088,1.1201,934400
1977-12-29,1.1201,1.1218,1.1120,1.1169,784000
1977-12-30,1.1169,1.1201,1.1120,1.1152,393600
1978-01-03,1.1104,1.1104,1.0990,1.1022,547200
1978-01-04,1.0942,1.0942,1.0877,1.0942,915200
1978-01-05,1.0942,1.1007,1.0844,1.0877,1008000
1978-01-06,1.0829,1.0829,1.0650,1.0666,803200
1978-01-09,1.0633,1.0633,1.0569,1.0600,774400
1978-01-10,1.0600,1.0730,1.0585,1.0617,598400
1978-01-11,1.0617,1.0682,1.0569,1.0569,1536000
1978-01-12,1.0569,1.0600,1.0487,1.0520,1497600
1978-01-13,1.0552,1.0600,1.0552,1.0585,732800
1978-01-16,1.0572,1.0572,1.0473,1.0522,1094400
1978-01-17,1.0539,1.0603,1.0539,1.0572,918400
1978-01-18,1.0572,1.0685,1.0572,1.0652,812800
1978-01-19,1.0652,1.0765,1.0652,1.0652,883200
1978-01-20,1.0652,1.0765,1.0587,1.0765,566400
1978-01-23,1.0765,1.0765,1.0669,1.0733,748800
1978-01-24,1.0702,1.0702,1.0555,1.0572,908800
1978-01-25,1.0572,1.0587,1.0522,1.0572,1888000
1978-01-26,1.0572,1.0603,1.0312,1.0312,1987200
1978-01-27,1.0312,1.0327,1.0230,1.0246,889600
1978-01-30,1.0246,1.0343,1.0198,1.0343,819200
1978-01-31,1.0312,1.0312,1.0182,1.0246,502400
1978-02-01,1.0246,1.0425,1.0213,1.0312,1180800
1978-02-02,1.0312,1.0392,1.0279,1.0295,454400
1978-02-03,1.0295,1.0295,1.0213,1.0262,800000
1978-02-06,1.0246,1.0246,1.0198,1.0198,496000
1978-02-07,1.0246,1.0327,1.0246,1.0312,419200
1978-02-08,1.0312,1.0457,1.0295,1.0312,688000
1978-02-09,1.0312,1.0327,1.0279,1.0279,1084800
1978-02-10,1.0279,1.0343,1.0262,1.0295,1424000
1978-02-13,1.0262,1.0262,1.0213,1.0213,1222400
1978-02-14,1.0213,1.0230,1.0198,1.0198,940800
1978-02-15,1.0198,1.0262,1.0182,1.0213,1059200
1978-02-16,1.0198,1.0198,1.0149,1.0165,732800
1978-02-17,1.0165,1.0246,1.0100,1.0100,1308800
1978-02-21,1.0100,1.0100,1.0052,1.0068,1888000
1978-02-22,1.0083,1.0149,1.0083,1.0083,1068800
1978-02-23,1.0083,1.0100,1.0035,1.0100,528000
1978-02-24,1.0116,1.0198,1.0116,1.0133,614400
1978-02-27,1.0133,1.0230,1.0068,1.0083,992000
1978-02-28,1.0083,1.0083,0.9953,0.9970,1123200
1978-03-01,0.9970,1.0020,0.9922,0.9953,956800
1978-03-02,0.9953,1.0020,0.9953,0.9986,1203200
1978-03-03,0.9986,1.0020,0.9922,0.9938,2320000
1978-03-06,0.9938,0.9938,0.9873,0.9873,844800
1978-03-07,0.9840,0.9840,0.9743,0.9823,1702400
1978-03-08,0.9823,0.9873,0.9823,0.9856,1241600
1978-03-09,0.9856,0.9905,0.9792,0.9792,1510400
1978-03-10,0.9792,0.9873,0.9792,0.9808,1609600
1978-03-13,0.9808,0.9922,0.9808,0.9856,1030400
1978-03-14,0.9856,0.9856,0.9775,0.9823,646400
1978-03-15,0.9823,0.9856,0.9808,0.9840,1132800
1978-03-16,0.9840,0.9938,0.9808,0.9938,784000
1978-03-17,0.9938,1.0035,0.9856,1.0035,918400
1978-03-20,1.0083,1.0182,1.0083,1.0133,1385600
1978-03-21,1.0133,1.0165,1.0083,1.0083,1196800
1978-03-22,1.0068,1.0068,1.0035,1.0035,1052800
1978-03-23,1.0035,1.0083,0.9905,0.9986,1113600
1978-03-27,0.9922,0.9922,0.9792,0.9808,745600
1978-03-28,0.9808,0.9823,0.9760,0.9823,1148800
1978-03-29,0.9823,0.9823,0.9710,0.9710,659200
1978-03-30,0.9710,0.9760,0.9694,0.9710,2131200
1978-03-31,0.9694,0.9694,0.9613,0.9630,640000
1978-04-03,0.9613,0.9613,0.9548,0.9613,1660800
1978-04-04,0.9596,0.9596,0.9532,0.9580,1190400
1978-04-05,0.9613,0.9710,0.9613,0.9678,1104000
1978-04-06,0.9678,0.9823,0.9645,0.9710,2233600
1978-04-07,0.9743,0.9905,0.9743,0.9905,697600
1978-04-10,0.9905,0.9938,0.9905,0.9938,560000
1978-04-11,0.9938,1.0003,0.9823,0.9938,1520000
1978-04-12,0.9938,1.0052,0.9938,0.9938,691200
1978-04-13,0.9938,1.0035,0.9922,1.0035,528000
1978-04-14,1.0068,1.0360,1.0068,1.0343,1465600
1978-04-17,1.0590,1.0720,1.0590,1.0590,4316800
1978-04-18,1.0590,1.0638,1.0395,1.0428,1942400
1978-04-19,1.0428,1.0525,1.0363,1.0460,1225600
1978-04-20,1.0476,1.0590,1.0476,1.0476,1200000
1978-04-21,1.0476,1.0525,1.0395,1.0428,553600
1978-04-24,1.0445,1.0558,1.0445,1.0558,1094400
1978-04-25,1.0623,1.0785,1.0623,1.0720,2652800
1978-04-26,1.0720,1.0850,1.0590,1.0785,1801600
1978-04-27,1.0768,1.0768,1.0638,1.0655,1587200
1978-04-28,1.0655,1.0980,1.0623,1.0980,1612800
1978-05-01,1.0980,1.1158,1.0915,1.1078,2464000
1978-05-02,1.1078,1.1175,1.1013,1.1028,2086400
1978-05-03,1.0996,1.0996,1.0883,1.0898,1564800
1978-05-04,1.0883,1.0883,1.0736,1.0850,1484800
1978-05-05,1.0883,1.1028,1.0883,1.0980,2076800
1978-05-08,1.0980,1.1094,1.0818,1.0835,774400
1978-05-09,1.0835,1.0883,1.0655,1.0720,1123200
1978-05-10,1.0720,1.0785,1.0590,1.0606,2102400
1978-05-11,1.0623,1.0736,1.0623,1.0736,1481600
1978-05-12,1.0850,1.0996,1.0850,1.0980,1241600
1978-05-15,1.0980,1.0980,1.0850,1.0948,1296000
1978-05-16,1.1013,1.1143,1.1013,1.1126,1331200
1978-05-17,1.1126,1.1288,1.1126,1.1272,1814400
1978-05-18,1.1272,1.1354,1.1208,1.1224,1926400
1978-05-19,1.1224,1.1272,1.1158,1.1158,1699200
1978-05-22,1.1158,1.1288,1.1143,1.1288,912000
1978-05-23,1.1288,1.1305,1.1143,1.1143,1500800
1978-05-24,1.1143,1.1175,1.1028,1.1045,1939200
1978-05-25,1.1045,1.1045,1.0980,1.0996,531200
1978-05-26,1.0996,1.0996,1.0932,1.0932,432000
1978-05-30,1.0932,1.1013,1.0915,1.0980,662400
1978-05-31,1.1013,1.1143,1.1013,1.1126,1209600
1978-06-01,1.1126,1.1208,1.1126,1.1158,1190400
1978-06-02,1.1158,1.1305,1.1143,1.1305,1923200
1978-06-05,1.1305,1.1484,1.1256,1.1452,2128000
1978-06-06,1.1452,1.1532,1.1386,1.1402,1104000
1978-06-07,1.1402,1.1467,1.1272,1.1370,1225600
1978-06-08,1.1370,1.1402,1.1305,1.1305,1088000
1978-06-09,1.1305,1.1386,1.1288,1.1354,1036800
1978-06-12,1.1354,1.1467,1.1354,1.1386,1564800
1978-06-13,1.1370,1.1370,1.1256,1.1272,1500800
1978-06-14,1.1272,1.1322,1.1224,1.1256,2163200
1978-06-15,1.1256,1.1288,1.1175,1.1240,1888000
1978-06-16,1.1240,1.1256,1.1192,1.1192,1984000
1978-06-19,1.1192,1.1256,1.1175,1.1240,457600
1978-06-20,1.1240,1.1256,1.1208,1.1240,828800
1978-06-21,1.1240,1.1240,1.1175,1.1192,1260800
1978-06-22,1.1175,1.1175,1.1126,1.1126,1136000
1978-06-23,1.1126,1.1192,1.1110,1.1110,988800
1978-06-26,1.1110,1.1143,1.1045,1.1045,905600
1978-06-27,1.1045,1.1110,1.1013,1.1094,1174400
1978-06-28,1.1094,1.1110,1.1013,1.1045,1414400
1978-06-29,1.1062,1.1208,1.1062,1.1208,1532800
1978-06-30,1.1175,1.1175,1.1078,1.1175,1040000
1978-07-03,1.1175,1.1192,1.1143,1.1175,726400
1978-07-05,1.1158,1.1158,1.1013,1.1094,1488000
1978-07-06,1.1094,1.1158,1.1094,1.1110,752000
1978-07-07,1.1110,1.1143,1.1110,1.1110,608000
1978-07-10,1.1110,1.1208,1.1094,1.1208,720000
1978-07-11,1.1208,1.1370,1.1208,1.1288,796800
1978-07-12,1.1322,1.1500,1.1322,1.1500,1062400
1978-07-13,1.1467,1.1467,1.1386,1.1435,886400
1978-07-14,1.1452,1.1744,1.1452,1.1727,2208000
1978-07-17,1.1730,1.1811,1.1665,1.1763,3113600
1978-07-18,1.1730,1.1730,1.1633,1.1648,1270400
1978-07-19,1.1648,1.1681,1.1600,1.1648,1088000
1978-07-20,1.1648,1.1763,1.1633,1.1633,1238400
1978-07-21,1.1633,1.1648,1.1535,1.1585,1702400
1978-07-24,1.1585,1.1617,1.1518,1.1600,1404800
1978-07-25,1.1600,1.1633,1.1551,1.1617,944000
1978-07-26,1.1617,1.1715,1.1617,1.1648,1731200
1978-07-27,1.1648,1.1715,1.1617,1.1698,588800
1978-07-28,1.1698,1.1747,1.1633,1.1715,614400
1978-07-31,1.1715,1.1763,1.1681,1.1747,896000
1978-08-01,1.1747,1.1747,1.1568,1.1568,592000
1978-08-02,1.1568,1.1648,1.1568,1.1600,1353600
1978-08-03,1.1681,1.1925,1.1681,1.1795,1881600
1978-08-04,1.1795,1.1828,1.1698,1.1778,1200000
1978-08-07,1.1778,1.1828,1.1698,1.1715,1174400
1978-08-08,1.1698,1.1698,1.1648,1.1698,444800
1978-08-09,1.1698,1.1958,1.1698,1.1860,2851200
1978-08-10,1.1828,1.1828,1.1665,1.1665,1996800
1978-08-11,1.1665,1.1715,1.1633,1.1633,985600
1978-08-14,1.1633,1.1715,1.1633,1.1665,1312000
1978-08-15,1.1617,1.1617,1.1503,1.1503,460800
1978-08-16,1.1503,1.1568,1.1503,1.1568,1024000
1978-08-17,1.1600,1.1747,1.1600,1.1633,1440000
1978-08-18,1.1600,1.1600,1.1438,1.1438,1072000
1978-08-21,1.1438,1.1470,1.1227,1.1227,633600
1978-08-22,1.1227,1.1340,1.1178,1.1325,1840000
1978-08-23,1.1340,1.1470,1.1340,1.1470,633600
1978-08-24,1.1470,1.1470,1.1373,1.1405,1068800
1978-08-25,1.1405,1.1405,1.1308,1.1325,668800
1978-08-28,1.1325,1.1325,1.1259,1.1259,524800
1978-08-29,1.1259,1.1308,1.1259,1.1275,793600
1978-08-30,1.1275,1.1325,1.1243,1.1291,790400
1978-08-31,1.1291,1.1388,1.1291,1.1325,566400
1978-09-01,1.1325,1.1357,1.1291,1.1325,438400
1978-09-05,1.1308,1.1308,1.1259,1.1308,624000
1978-09-06,1.1340,1.1535,1.1340,1.1518,1740800
1978-09-07,1.1518,1.1585,1.1518,1.1585,1219200
1978-09-08,1.1600,1.1925,1.1600,1.1925,3116800
1978-09-11,1.1958,1.2055,1.1958,1.2007,1603200
1978-09-12,1.2007,1.2007,1.1941,1.2007,816000
1978-09-13,1.2007,1.2088,1.1958,1.1975,918400
1978-09-14,1.1975,1.1975,1.1795,1.1795,873600
1978-09-15,1.1778,1.1778,1.1633,1.1648,998400
1978-09-18,1.1648,1.1665,1.1373,1.1503,1411200
1978-09-19,1.1487,1.1487,1.1340,1.1357,1203200
1978-09-20,1.1357,1.1455,1.1275,1.1325,1548800
1978-09-21,1.1325,1.1373,1.1259,1.1340,1091200
1978-09-22,1.1357,1.1438,1.1357,1.1388,876800
1978-09-25,1.1388,1.1470,1.1373,1.1388,521600
1978-09-26,1.1388,1.1438,1.1357,1.1357,944000
1978-09-27,1.1357,1.1421,1.1291,1.1325,934400
1978-09-28,1.1325,1.1357,1.1291,1.1325,2195200
1978-09-29,1.1325,1.1373,1.1308,1.1308,841600
1978-10-02,1.1308,1.1308,1.1210,1.1210,3513600
1978-10-03,1.1210,1.1259,1.1210,1.1227,1235200
1978-10-04,1.1227,1.1227,1.1161,1.1178,1008000
1978-10-05,1.1178,1.1210,1.1161,1.1178,1283200
1978-10-06,1.1178,1.1243,1.1178,1.1210,1900800
1978-10-09,1.1210,1.1373,1.1210,1.1373,1168000
1978-10-10,1.1373,1.1503,1.1308,1.1340,1104000
1978-10-11,1.1340,1.1503,1.1243,1.1503,1398400
1978-10-12,1.1503,1.1730,1.1503,1.1535,1625600
1978-10-13,1.1535,1.1681,1.1503,1.1681,563200
1978-10-16,1.1554,1.1554,1.1408,1.1408,585600
1978-10-17,1.1294,1.1294,1.1148,1.1181,1254400
1978-10-18,1.1198,1.1278,1.1198,1.1246,1238400
1978-10-19,1.1246,1.1246,1.1148,1.1181,870400
1978-10-20,1.1181,1.1213,1.1083,1.1213,1017600
1978-10-23,1.1213,1.1246,1.1132,1.1164,1312000
1978-10-24,1.1164,1.1213,1.0986,1.1001,1884800
1978-10-25,1.1001,1.1051,1.0823,1.0823,854400
1978-10-26,1.0823,1.0921,1.0726,1.0921,1984000
1978-10-27,1.0921,1.0953,1.0840,1.0840,1398400
1978-10-30,1.0840,1.0986,1.0710,1.0953,3254400
1978-10-31,1.0953,1.0953,1.0710,1.0726,1334400
1978-11-01,1.0791,1.1083,1.0791,1.1083,1776000
1978-11-02,1.1083,1.1181,1.1083,1.1132,1776000
1978-11-03,1.1132,1.1181,1.1051,1.1148,1427200
1978-11-06,1.1148,1.1164,1.1100,1.1116,374400
1978-11-07,1.1100,1.1100,1.0904,1.0953,1123200
1978-11-08,1.0953,1.1018,1.0856,1.1018,976000
1978-11-09,1.1018,1.1083,1.0823,1.0823,544000
1978-11-10,1.0823,1.1018,1.0823,1.0986,704000
1978-11-13,1.0986,1.1001,1.0856,1.0856,220800
1978-11-14,1.0856,1.0904,1.0741,1.0741,854400
1978-11-15,1.0823,1.0888,1.0823,1.0823,876800
1978-11-16,1.0856,1.0970,1.0856,1.0970,716800
1978-11-17,1.0986,1.1001,1.0921,1.0921,883200
1978-11-20,1.0938,1.1068,1.0938,1.0986,1158400
1978-11-21,1.0986,1.1051,1.0986,1.1001,566400
1978-11-22,1.1051,1.1164,1.1051,1.1164,880000
1978-11-24,1.1164,1.1164,1.1116,1.1132,275200
1978-11-27,1.1164,1.1213,1.1164,1.1213,886400
1978-11-28,1.1213,1.1278,1.1164,1.1164,438400
1978-11-29,1.1164,1.1181,1.1051,1.1068,1174400
1978-11-30,1.1068,1.1148,1.1068,1.1148,588800
1978-12-01,1.1294,1.1408,1.1294,1.1360,1440000
1978-12-04,1.1360,1.1376,1.1246,1.1278,1545600
1978-12-05,1.1278,1.1392,1.1262,1.1392,393600
1978-12-06,1.1392,1.1473,1.1343,1.1376,1091200
1978-12-07,1.1376,1.1408,1.1278,1.1311,1865600
1978-12-08,1.1311,1.1376,1.1246,1.1294,710400
1978-12-11,1.1294,1.1392,1.1262,1.1311,777600
1978-12-12,1.1343,1.1424,1.1343,1.1408,1129600
1978-12-13,1.1408,1.1473,1.1376,1.1441,1132800
1978-12-14,1.1441,1.1441,1.1343,1.1392,854400
1978-12-15,1.1392,1.1392,1.1262,1.1278,1059200
1978-12-18,1.1116,1.1116,1.0986,1.1068,2032000
1978-12-19,1.1068,1.1164,1.1051,1.1116,793600
1978-12-20,1.1116,1.1278,1.1116,1.1262,1484800
1978-12-21,1.1311,1.1441,1.1311,1.1343,1084800
1978-12-22,1.1376,1.1522,1.1376,1.1506,1001600
1978-12-26,1.1506,1.1603,1.1490,1.1571,947200
1978-12-27,1.1538,1.1538,1.1441,1.1490,742400
1978-12-28,1.1490,1.1603,1.1473,1.1538,1462400
1978-12-29,1.1538,1.1620,1.1506,1.1554,563200
1979-01-02,1.1538,1.1538,1.1408,1.1458,1142400
1979-01-03,1.1458,1.1538,1.1408,1.1522,931200
1979-01-04,1.1522,1.1538,1.1441,1.1458,672000
1979-01-05,1.1473,1.1538,1.1473,1.1506,1152000
1979-01-08,1.1506,1.1506,1.1392,1.1441,780800
1979-01-09,1.1441,1.1490,1.1408,1.1458,2009600
1979-01-10,1.1458,1.1458,1.1392,1.1424,966400
1979-01-11,1.1424,1.1506,1.1311,1.1506,1478400
1979-01-12,1.1506,1.1668,1.1506,1.1571,1907200
1979-01-15,1.1444,1.1444,1.1379,1.1427,854400
1979-01-16,1.1427,1.1444,1.1331,1.1363,1017600
1979-01-17,1.1346,1.1346,1.1233,1.1314,1174400
1979-01-18,1.1314,1.1427,1.1216,1.1411,672000
1979-01-19,1.1411,1.1444,1.1395,1.1411,1052800
1979-01-22,1.1411,1.1411,1.1281,1.1331,745600
1979-01-23,1.1331,1.1331,1.1216,1.1249,960000
1979-01-24,1.1216,1.1216,1.1071,1.1086,800000
1979-01-25,1.1086,1.1233,1.1071,1.1151,1056000
1979-01-26,1.1184,1.1346,1.1184,1.1249,873600
1979-01-29,1.1249,1.1249,1.1184,1.1216,960000
1979-01-30,1.1216,1.1297,1.1184,1.1201,748800
1979-01-31,1.1184,1.1184,1.0989,1.0989,944000
1979-02-01,1.0989,1.1054,1.0924,1.1037,953600
1979-02-02,1.1037,1.1037,1.0924,1.0941,880000
1979-02-05,1.0941,1.0941,1.0843,1.0924,1004800
1979-02-06,1.0924,1.0956,1.0891,1.0907,1091200
1979-02-07,1.0891,1.0891,1.0696,1.0729,1910400
1979-02-08,1.0729,1.0761,1.0696,1.0729,944000
1979-02-09,1.0729,1.0761,1.0713,1.0729,1430400
1979-02-12,1.0729,1.0777,1.0696,1.0729,1340800
1979-02-13,1.0777,1.0826,1.0777,1.0794,979200
1979-02-14,1.0794,1.0826,1.0761,1.0761,2662400
1979-02-15,1.0761,1.0777,1.0729,1.0744,512000
1979-02-16,1.0744,1.0777,1.0713,1.0777,880000
1979-02-20,1.0777,1.0874,1.0761,1.0859,960000
1979-02-21,1.0859,1.0891,1.0761,1.0777,790400
1979-02-22,1.0777,1.0777,1.0664,1.0664,956800
1979-02-23,1.0664,1.0681,1.0631,1.0647,1558400
1979-02-26,1.0647,1.0681,1.0614,1.0614,723200
1979-02-27,1.0614,1.0614,1.0484,1.0517,2336000
1979-02-28,1.0517,1.0566,1.0436,1.0566,796800
1979-03-01,1.0566,1.0631,1.0534,1.0566,1305600
1979-03-02,1.0566,1.0664,1.0551,1.0599,563200
1979-03-05,1.0599,1.0744,1.0599,1.0696,838400
1979-03-06,1.0696,1.0696,1.0599,1.0631,713600
1979-03-07,1.0631,1.0777,1.0566,1.0583,691200
1979-03-08,1.0566,1.0566,1.0484,1.0534,1449600
1979-03-09,1.0534,1.0599,1.0484,1.0534,1984000
1979-03-12,1.0534,1.0551,1.0484,1.0517,720000
1979-03-13,1.0517,1.0583,1.0453,1.0484,1932800
1979-03-14,1.0484,1.0517,1.0469,1.0469,585600
1979-03-15,1.0469,1.0664,1.0453,1.0566,1168000
1979-03-16,1.0566,1.0599,1.0517,1.0534,598400
1979-03-19,1.0534,1.0599,1.0453,1.0453,1260800
1979-03-20,1.0453,1.0469,1.0339,1.0404,1526400
1979-03-21,1.0404,1.0469,1.0339,1.0436,1046400
1979-03-22,1.0501,1.0566,1.0501,1.0534,1084800
1979-03-23,1.0534,1.0551,1.0484,1.0534,1241600
1979-03-26,1.0484,1.0484,1.0436,1.0436,707200
1979-03-27,1.0436,1.0501,1.0421,1.0469,1193600
1979-03-28,1.0469,1.0501,1.0421,1.0453,1043200
1979-03-29,1.0453,1.0599,1.0453,1.0566,1264000
1979-03-30,1.0566,1.0647,1.0534,1.0534,1232000
1979-04-02,1.0534,1.0534,1.0453,1.0501,787200
1979-04-03,1.0501,1.0631,1.0484,1.0599,1747200
1979-04-04,1.0599,1.0664,1.0534,1.0534,1500800
1979-04-05,1.0534,1.0614,1.0501,1.0566,1497600
1979-04-06,1.0566,1.0566,1.0501,1.0517,1257600
1979-04-09,1.0517,1.0551,1.0453,1.0453,2236800
1979-04-10,1.0453,1.0599,1.0436,1.0566,1062400
1979-04-11,1.0566,1.0631,1.0436,1.0469,1500800
1979-04-12,1.0469,1.0517,1.0421,1.0421,1404800
1979-04-16,1.0310,1.0310,1.0228,1.0228,1664000
1979-04-17,1.0228,1.0260,0.9984,1.0260,1628800
1979-04-18,1.0260,1.0310,1.0245,1.0245,1670400
1979-04-19,1.0245,1.0342,1.0228,1.0245,1923200
1979-04-20,1.0245,1.0310,1.0212,1.0294,1072000
1979-04-23,1.0294,1.0342,1.0245,1.0310,598400
1979-04-24,1.0310,1.0440,1.0310,1.0375,1648000
1979-04-25,1.0407,1.0472,1.0407,1.0424,1065600
1979-04-26,1.0424,1.0440,1.0326,1.0342,1257600
1979-04-27,1.0342,1.0390,1.0342,1.0358,774400
1979-04-30,1.0358,1.0407,1.0326,1.0407,796800
1979-05-01,1.0407,1.0424,1.0375,1.0375,848000
1979-05-02,1.0375,1.0390,1.0342,1.0342,1337600
1979-05-03,1.0342,1.0424,1.0342,1.0358,1312000
1979-05-04,1.0358,1.0390,1.0326,1.0326,1539200
1979-05-07,1.0326,1.0342,1.0245,1.0277,1468800
1979-05-08,1.0277,1.0326,1.0245,1.0294,1116800
1979-05-09,1.0294,1.0326,1.0245,1.0260,934400
1979-05-10,1.0260,1.0260,1.0228,1.0245,835200
1979-05-11,1.0245,1.0310,1.0245,1.0277,569600
1979-05-14,1.0277,1.0390,1.0260,1.0310,656000
1979-05-15,1.0310,1.0310,1.0245,1.0260,1299200
1979-05-16,1.0260,1.0260,1.0212,1.0212,796800
1979-05-17,1.0212,1.0260,1.0164,1.0245,1465600
1979-05-18,1.0245,1.0310,1.0212,1.0310,1702400
1979-05-21,1.0310,1.0375,1.0277,1.0310,2006400
1979-05-22,1.0310,1.0375,1.0277,1.0375,1180800
1979-05-23,1.0375,1.0424,1.0342,1.0358,1161600
1979-05-24,1.0358,1.0488,1.0358,1.0440,1152000
1979-05-25,1.0440,1.0472,1.0407,1.0424,1142400
1979-05-29,1.0424,1.0505,1.0407,1.0505,1068800
1979-05-30,1.0488,1.0488,1.0457,1.0488,1558400
1979-05-31,1.0488,1.0505,1.0440,1.0488,985600
1979-06-01,1.0488,1.0488,1.0407,1.0424,1648000
1979-06-04,1.0375,1.0375,1.0310,1.0342,1299200
1979-06-05,1.0342,1.0342,1.0277,1.0342,803200
1979-06-06,1.0342,1.0358,1.0228,1.0245,1539200
1979-06-07,1.0245,1.0294,1.0164,1.0228,819200
1979-06-08,1.0228,1.0260,1.0212,1.0212,777600
1979-06-11,1.0212,1.0294,1.0212,1.0294,758400
1979-06-12,1.0294,1.0310,1.0260,1.0260,1148800
1979-06-13,1.0260,1.0294,1.0245,1.0260,1881600
1979-06-14,1.0260,1.0277,1.0245,1.0277,492800
1979-06-15,1.0277,1.0277,1.0245,1.0260,1056000
1979-06-18,1.0260,1.0260,1.0212,1.0212,1027200
1979-06-19,1.0212,1.0245,1.0196,1.0212,748800
1979-06-20,1.0212,1.0245,1.0147,1.0179,1014400
1979-06-21,1.0179,1.0228,1.0179,1.0196,1136000
1979-06-22,1.0196,1.0245,1.0196,1.0228,1312000
1979-06-25,1.0228,1.0245,1.0147,1.0164,675200
1979-06-26,1.0164,1.0196,0.9984,0.9984,1680000
1979-06-27,0.9984,1.0049,0.9967,1.0017,1728000
1979-06-28,1.0017,1.0049,0.9967,1.0017,972800
1979-06-29,1.0017,1.0049,0.9967,1.0000,1120000
1979-07-02,1.0000,1.0000,0.9936,0.9936,675200
1979-07-03,0.9936,0.9984,0.9936,0.9936,2345600
1979-07-05,0.9936,1.0000,0.9936,0.9952,1097600
1979-07-06,0.9952,1.0066,0.9952,1.0034,1452800
1979-07-09,1.0034,1.0082,1.0000,1.0017,2838400
1979-07-10,1.0017,1.0034,1.0000,1.0017,2115200
1979-07-11,1.0017,1.0017,0.9967,1.0017,2336000
